"annee";"profession_sante";"Num_dep";"nombre_patients_uniques"
2020;"Endocrinologues";"13";"1274"
2020;"Endocrinologues";"84";"1382"
2020;"Ensemble des auxiliaires médicaux";"971";"98"
2020;"Ensemble des auxiliaires médicaux";"976";"113"
2020;"Ensemble des auxiliaires médicaux";"75";"162"
2020;"Ensemble des auxiliaires médicaux";"78";"223"
2020;"Ensemble des auxiliaires médicaux";"93";"191"
2020;"Ensemble des auxiliaires médicaux";"94";"178"
2020;"Ensemble des auxiliaires médicaux";"18";"376"
2020;"Ensemble des auxiliaires médicaux";"28";"379"
2020;"Ensemble des auxiliaires médicaux";"37";"293"
2020;"Ensemble des auxiliaires médicaux";"58";"376"
2020;"Ensemble des auxiliaires médicaux";"89";"335"
2020;"Ensemble des auxiliaires médicaux";"14";"345"
2020;"Ensemble des auxiliaires médicaux";"27";"401"
2020;"Ensemble des auxiliaires médicaux";"76";"294"
2020;"Ensemble des auxiliaires médicaux";"62";"243"
2020;"Ensemble des auxiliaires médicaux";"80";"324"
2020;"Ensemble des auxiliaires médicaux";"10";"316"
2020;"Ensemble des auxiliaires médicaux";"54";"246"
2020;"Ensemble des auxiliaires médicaux";"55";"359"
2020;"Ensemble des auxiliaires médicaux";"88";"314"
2020;"Ensemble des auxiliaires médicaux";"72";"423"
2020;"Ensemble des auxiliaires médicaux";"22";"297"
2020;"Ensemble des auxiliaires médicaux";"56";"234"
2020;"Ensemble des auxiliaires médicaux";"19";"226"
2020;"Ensemble des auxiliaires médicaux";"40";"230"
2020;"Ensemble des auxiliaires médicaux";"12";"230"
2020;"Ensemble des auxiliaires médicaux";"46";"264"
2020;"Ensemble des auxiliaires médicaux";"26";"180"
2020;"Ensemble des auxiliaires médicaux";"73";"254"
2020;"Ensemble des auxiliaires médicaux";"74";"219"
2020;"Ensemble des chirurgiens-dentistes";"973";"684"
2020;"Ensemble des chirurgiens-dentistes";"75";"495"
2020;"Ensemble des chirurgiens-dentistes";"92";"633"
2020;"Ensemble des chirurgiens-dentistes";"95";"723"
2020;"Ensemble des chirurgiens-dentistes";"18";"791"
2020;"Ensemble des chirurgiens-dentistes";"28";"925"
2020;"Ensemble des chirurgiens-dentistes";"36";"862"
2020;"Ensemble des chirurgiens-dentistes";"45";"866"
2020;"Ensemble des chirurgiens-dentistes";"39";"795"
2020;"Ensemble des chirurgiens-dentistes";"27";"876"
2020;"Ensemble des chirurgiens-dentistes";"61";"897"
2020;"Ensemble des chirurgiens-dentistes";"02";"903"
2020;"Ensemble des chirurgiens-dentistes";"08";"877"
2020;"Ensemble des chirurgiens-dentistes";"10";"823"
2020;"Ensemble des chirurgiens-dentistes";"51";"785"
2020;"Ensemble des chirurgiens-dentistes";"54";"731"
2020;"Ensemble des chirurgiens-dentistes";"67";"689"
2020;"Ensemble des chirurgiens-dentistes";"49";"970"
2020;"Ensemble des chirurgiens-dentistes";"72";"993"
2020;"Ensemble des chirurgiens-dentistes";"22";"825"
2020;"Ensemble des chirurgiens-dentistes";"56";"804"
2020;"Ensemble des chirurgiens-dentistes";"17";"763"
2020;"Ensemble des chirurgiens-dentistes";"23";"898"
2020;"Ensemble des chirurgiens-dentistes";"40";"739"
2020;"Ensemble des chirurgiens-dentistes";"47";"787"
2020;"Ensemble des chirurgiens-dentistes";"79";"862"
2020;"Ensemble des chirurgiens-dentistes";"86";"844"
2020;"Ensemble des chirurgiens-dentistes";"46";"679"
2020;"Ensemble des chirurgiens-dentistes";"82";"749"
2020;"Ensemble des chirurgiens-dentistes";"03";"725"
2020;"Ensemble des chirurgiens-dentistes";"38";"755"
2020;"Ensemble des chirurgiens-dentistes";"63";"685"
2020;"Ensemble des chirurgiens-dentistes";"74";"692"
2020;"Ensemble des chirurgiens-dentistes";"84";"693"
2020;"Ensemble des chirurgiens-dentistes";"2A";"553"
2020;"Ensemble des médecins";"972";"1840"
2020;"Ensemble des médecins";"976";"3477"
2020;"Ensemble des médecins";"75";"1237"
2020;"Ensemble des médecins";"92";"1749"
2020;"Ensemble des médecins";"94";"1846"
2020;"Ensemble des médecins";"36";"1840"
2020;"Ensemble des médecins";"37";"1770"
2020;"Ensemble des médecins";"41";"1867"
2020;"Ensemble des médecins";"21";"1827"
2020;"Ensemble des médecins";"39";"1829"
2020;"Ensemble des médecins";"70";"1581"
2020;"Ensemble des médecins";"71";"1843"
2020;"Ensemble des médecins";"89";"1907"
2020;"Ensemble des médecins";"14";"2018"
2020;"Ensemble des médecins";"27";"1975"
2020;"Ensemble des médecins";"50";"1981"
2020;"Ensemble des médecins";"02";"1968"
2020;"Ensemble des médecins";"80";"1850"
2020;"Ensemble des médecins";"08";"1640"
2020;"Ensemble des médecins";"10";"2052"
2020;"Ensemble des médecins";"51";"1932"
2020;"Ensemble des médecins";"57";"1940"
2020;"Ensemble des médecins";"67";"1721"
2020;"Ensemble des médecins";"68";"1808"
2020;"Ensemble des médecins";"85";"1913"
2020;"Ensemble des médecins";"56";"1832"
2020;"Ensemble des médecins";"16";"1836"
2020;"Ensemble des médecins";"17";"1692"
2020;"Ensemble des médecins";"40";"1694"
2020;"Ensemble des médecins";"47";"1897"
2020;"Ensemble des médecins";"87";"1648"
2020;"Ensemble des médecins";"09";"1391"
2020;"Ensemble des médecins";"12";"1659"
2020;"Ensemble des médecins";"30";"1822"
2020;"Ensemble des médecins";"32";"1668"
2020;"Ensemble des médecins";"46";"1483"
2020;"Ensemble des médecins";"66";"1861"
2020;"Ensemble des médecins";"81";"1745"
2020;"Ensemble des médecins";"82";"2103"
2020;"Ensemble des médecins";"07";"1741"
2020;"Ensemble des médecins";"15";"1541"
2020;"Ensemble des médecins";"38";"1756"
2020;"Ensemble des médecins";"63";"1796"
2020;"Ensemble des médecins";"73";"1597"
2020;"Ensemble des médecins";"74";"1785"
2020;"Ensemble des médecins";"05";"1552"
2020;"Ensemble des médecins";"13";"1589"
2020;"Ensemble des médecins";"83";"1767"
2020;"Ensemble des médecins généralistes";"972";"1684"
2020;"Ensemble des médecins généralistes";"973";"2511"
2020;"Ensemble des médecins généralistes";"78";"1615"
2020;"Ensemble des médecins généralistes";"94";"1633"
2020;"Ensemble des médecins généralistes";"36";"1625"
2020;"Ensemble des médecins généralistes";"37";"1482"
2020;"Ensemble des médecins généralistes";"41";"1509"
2020;"Ensemble des médecins généralistes";"21";"1358"
2020;"Ensemble des médecins généralistes";"70";"1382"
2020;"Ensemble des médecins généralistes";"89";"1600"
2020;"Ensemble des médecins généralistes";"90";"1413"
2020;"Ensemble des médecins généralistes";"76";"1523"
2020;"Ensemble des médecins généralistes";"55";"1534"
2020;"Ensemble des médecins généralistes";"57";"1532"
2020;"Ensemble des médecins généralistes";"49";"1392"
2020;"Ensemble des médecins généralistes";"85";"1656"
2020;"Ensemble des médecins généralistes";"19";"1412"
2020;"Ensemble des médecins généralistes";"24";"1397"
2020;"Ensemble des médecins généralistes";"47";"1588"
2020;"Ensemble des médecins généralistes";"79";"1572"
2020;"Ensemble des médecins généralistes";"86";"1373"
2020;"Ensemble des médecins généralistes";"87";"1256"
2020;"Ensemble des médecins généralistes";"11";"1441"
2020;"Ensemble des médecins généralistes";"30";"1462"
2020;"Ensemble des médecins généralistes";"31";"1407"
2020;"Ensemble des médecins généralistes";"34";"1402"
2020;"Ensemble des médecins généralistes";"48";"1308"
2020;"Ensemble des médecins généralistes";"01";"1627"
2020;"Ensemble des médecins généralistes";"15";"1319"
2020;"Ensemble des médecins généralistes";"69";"1444"
2020;"Ensemble des médecins généralistes";"04";"1177"
2020;"Ensemble des médecins généralistes";"05";"1360"
2020;"Ensemble des médecins généralistes";"13";"1413"
2020;"Ensemble des médecins généralistes";"84";"1401"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"971";"2149"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"974";"2616"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"93";"2369"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"94";"2024"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"95";"2491"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"41";"2330"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"45";"2485"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"25";"2204"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"70";"2208"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"90";"1937"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"27";"2630"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"50";"2687"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"76";"2388"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"59";"2481"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"10";"2383"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"51";"2591"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"55";"2600"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"57";"2423"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"68";"2108"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"72";"2658"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"85";"2302"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"22";"2388"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"17";"2247"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"64";"2079"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"11";"2417"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"12";"1992"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"81";"2137"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"26";"2242"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"43";"1684"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"04";"2087"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"05";"1864"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"13";"1731"
2020;"Ensemble des médecins spécialistes (hors généralistes)";"84";"2189"
2020;"Gynécologues médicaux et obstétriciens";"972";"1617"
2020;"Gynécologues médicaux et obstétriciens";"976";"NS"
2020;"Gynécologues médicaux et obstétriciens";"75";"1107"
2020;"Gynécologues médicaux et obstétriciens";"77";"1979"
2020;"Gynécologues médicaux et obstétriciens";"94";"1806"
2020;"Gynécologues médicaux et obstétriciens";"95";"1940"
2020;"Gynécologues médicaux et obstétriciens";"37";"1648"
2020;"Gynécologues médicaux et obstétriciens";"25";"1552"
2020;"Gynécologues médicaux et obstétriciens";"58";"1637"
2020;"Gynécologues médicaux et obstétriciens";"70";"1404"
2020;"Gynécologues médicaux et obstétriciens";"71";"1525"
2020;"Gynécologues médicaux et obstétriciens";"02";"1323"
2020;"Gynécologues médicaux et obstétriciens";"59";"1582"
2020;"Gynécologues médicaux et obstétriciens";"60";"1812"
2020;"Gynécologues médicaux et obstétriciens";"62";"1726"
2020;"Gynécologues médicaux et obstétriciens";"80";"2024"
2020;"Gynécologues médicaux et obstétriciens";"08";"733"
2020;"Gynécologues médicaux et obstétriciens";"51";"2157"
2020;"Gynécologues médicaux et obstétriciens";"52";"1538"
2020;"Gynécologues médicaux et obstétriciens";"68";"1713"
2020;"Gynécologues médicaux et obstétriciens";"53";"NS"
2020;"Gynécologues médicaux et obstétriciens";"72";"1795"
2020;"Gynécologues médicaux et obstétriciens";"85";"1727"
2020;"Gynécologues médicaux et obstétriciens";"29";"1809"
2020;"Gynécologues médicaux et obstétriciens";"35";"1556"
2020;"Gynécologues médicaux et obstétriciens";"56";"1756"
2020;"Gynécologues médicaux et obstétriciens";"23";"NS"
2020;"Gynécologues médicaux et obstétriciens";"24";"1317"
2020;"Gynécologues médicaux et obstétriciens";"64";"1705"
2020;"Gynécologues médicaux et obstétriciens";"79";"1940"
2020;"Gynécologues médicaux et obstétriciens";"09";"2127"
2020;"Gynécologues médicaux et obstétriciens";"11";"2221"
2020;"Gynécologues médicaux et obstétriciens";"34";"1703"
2020;"Gynécologues médicaux et obstétriciens";"46";"1809"
2020;"Gynécologues médicaux et obstétriciens";"65";"1615"
2020;"Gynécologues médicaux et obstétriciens";"82";"1763"
2020;"Gynécologues médicaux et obstétriciens";"15";"NS"
2020;"Gynécologues médicaux et obstétriciens";"38";"1547"
2020;"Gynécologues médicaux et obstétriciens";"73";"1443"
2020;"Hépato-gastro-entérologues";"972";"1538"
2020;"Hépato-gastro-entérologues";"974";"1336"
2020;"Hépato-gastro-entérologues";"78";"1399"
2020;"Hépato-gastro-entérologues";"37";"1180"
2020;"Hépato-gastro-entérologues";"45";"1665"
2020;"Hépato-gastro-entérologues";"21";"1485"
2020;"Hépato-gastro-entérologues";"70";"NS"
2020;"Hépato-gastro-entérologues";"71";"1467"
2020;"Hépato-gastro-entérologues";"89";"2227"
2020;"Hépato-gastro-entérologues";"14";"1545"
2020;"Hépato-gastro-entérologues";"61";"NS"
2020;"Hépato-gastro-entérologues";"59";"1505"
2020;"Hépato-gastro-entérologues";"60";"1417"
2020;"Hépato-gastro-entérologues";"80";"1485"
2020;"Hépato-gastro-entérologues";"54";"1520"
2020;"Hépato-gastro-entérologues";"57";"1383"
2020;"Hépato-gastro-entérologues";"88";"NS"
2020;"Hépato-gastro-entérologues";"49";"1344"
2020;"Hépato-gastro-entérologues";"85";"1374"
2020;"Hépato-gastro-entérologues";"17";"1351"
2020;"Hépato-gastro-entérologues";"33";"1233"
2020;"Hépato-gastro-entérologues";"40";"946"
2020;"Hépato-gastro-entérologues";"09";"NS"
2020;"Hépato-gastro-entérologues";"30";"1244"
2020;"Hépato-gastro-entérologues";"31";"1363"
2020;"Hépato-gastro-entérologues";"34";"1310"
2020;"Hépato-gastro-entérologues";"48";"NS"
2020;"Hépato-gastro-entérologues";"82";"1567"
2020;"Hépato-gastro-entérologues";"07";"NS"
2020;"Hépato-gastro-entérologues";"26";"1125"
2020;"Hépato-gastro-entérologues";"38";"1231"
2020;"Hépato-gastro-entérologues";"42";"1215"
2020;"Hépato-gastro-entérologues";"13";"1086"
2020;"Infirmiers";"972";"76"
2020;"Infirmiers";"974";"131"
2020;"Infirmiers";"976";"101"
2020;"Infirmiers";"78";"348"
2020;"Infirmiers";"92";"236"
2020;"Infirmiers";"18";"497"
2020;"Infirmiers";"41";"521"
2020;"Infirmiers";"25";"298"
2020;"Infirmiers";"58";"505"
2020;"Infirmiers";"71";"398"
2020;"Infirmiers";"89";"428"
2020;"Infirmiers";"14";"514"
2020;"Infirmiers";"50";"440"
2020;"Infirmiers";"61";"459"
2020;"Infirmiers";"62";"290"
2020;"Infirmiers";"52";"493"
2020;"Infirmiers";"54";"294"
2020;"Infirmiers";"55";"462"
2020;"Infirmiers";"67";"168"
2020;"Infirmiers";"88";"415"
2020;"Infirmiers";"49";"473"
2020;"Infirmiers";"53";"620"
2020;"Infirmiers";"22";"374"
2020;"Infirmiers";"29";"246"
2020;"Infirmiers";"23";"315"
2020;"Infirmiers";"64";"173"
2020;"Infirmiers";"86";"635"
2020;"Infirmiers";"87";"249"
2020;"Infirmiers";"09";"210"
2020;"Infirmiers";"31";"179"
2020;"Infirmiers";"32";"265"
2020;"Infirmiers";"46";"313"
2020;"Infirmiers";"66";"165"
2020;"Infirmiers";"01";"314"
2020;"Infirmiers";"26";"195"
2020;"Infirmiers";"38";"235"
2020;"Infirmiers";"43";"362"
2020;"Infirmiers";"63";"396"
2020;"Infirmiers";"04";"224"
2020;"Infirmiers";"05";"240"
2020;"Infirmiers";"13";"113"
2020;"Infirmiers";"84";"159"
2020;"Infirmiers";"2B";"91"
2020;"Masseurs-kinésithérapeutes";"974";"216"
2020;"Masseurs-kinésithérapeutes";"77";"198"
2020;"Masseurs-kinésithérapeutes";"78";"188"
2020;"Masseurs-kinésithérapeutes";"95";"206"
2020;"Masseurs-kinésithérapeutes";"36";"221"
2020;"Masseurs-kinésithérapeutes";"58";"238"
2020;"Masseurs-kinésithérapeutes";"90";"214"
2020;"Masseurs-kinésithérapeutes";"76";"231"
2020;"Masseurs-kinésithérapeutes";"59";"173"
2020;"Masseurs-kinésithérapeutes";"62";"197"
2020;"Masseurs-kinésithérapeutes";"80";"213"
2020;"Masseurs-kinésithérapeutes";"08";"234"
2020;"Masseurs-kinésithérapeutes";"52";"229"
2020;"Masseurs-kinésithérapeutes";"54";"245"
2020;"Masseurs-kinésithérapeutes";"55";"252"
2020;"Masseurs-kinésithérapeutes";"53";"236"
2020;"Masseurs-kinésithérapeutes";"72";"265"
2020;"Masseurs-kinésithérapeutes";"29";"190"
2020;"Masseurs-kinésithérapeutes";"35";"215"
2020;"Masseurs-kinésithérapeutes";"79";"212"
2020;"Masseurs-kinésithérapeutes";"86";"221"
2020;"Masseurs-kinésithérapeutes";"09";"204"
2020;"Masseurs-kinésithérapeutes";"31";"231"
2020;"Masseurs-kinésithérapeutes";"32";"198"
2020;"Masseurs-kinésithérapeutes";"65";"205"
2020;"Masseurs-kinésithérapeutes";"66";"180"
2020;"Masseurs-kinésithérapeutes";"01";"197"
2020;"Masseurs-kinésithérapeutes";"03";"204"
2020;"Masseurs-kinésithérapeutes";"42";"203"
2020;"Masseurs-kinésithérapeutes";"13";"186"
2020;"Masseurs-kinésithérapeutes";"2A";"171"
2020;"Masseurs-kinésithérapeutes";"2B";"163"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"972";"1684"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"974";"1930"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"976";"3480"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"77";"1829"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"18";"1651"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"28";"1759"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"36";"1578"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"41";"1527"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"21";"1343"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"25";"1437"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"58";"1648"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"71";"1482"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"89";"1501"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"90";"1424"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"14";"1514"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"27";"1648"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"61";"1530"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"59";"1386"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"08";"1398"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"57";"1527"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"85";"1657"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"29";"1355"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"35";"1514"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"33";"1398"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"40";"1446"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"47";"1559"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"64";"1299"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"86";"1369"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"87";"1165"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"09";"1303"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"31";"1430"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"34";"1442"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"48";"1282"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"65";"1353"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"26";"1416"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"42";"1503"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"63";"1398"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"73";"1430"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"74";"1512"
2020;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"84";"1430"
2020;"Médecins généralistes à expertise particulière (MEP)";"972";"1683"
2020;"Médecins généralistes à expertise particulière (MEP)";"973";"NS"
2020;"Médecins généralistes à expertise particulière (MEP)";"976";"NS"
2020;"Médecins généralistes à expertise particulière (MEP)";"93";"1837"
2020;"Médecins généralistes à expertise particulière (MEP)";"94";"1408"
2020;"Médecins généralistes à expertise particulière (MEP)";"95";"1969"
2020;"Médecins généralistes à expertise particulière (MEP)";"28";"1454"
2020;"Médecins généralistes à expertise particulière (MEP)";"41";"1364"
2020;"Médecins généralistes à expertise particulière (MEP)";"21";"1464"
2020;"Médecins généralistes à expertise particulière (MEP)";"25";"1815"
2020;"Médecins généralistes à expertise particulière (MEP)";"89";"2179"
2020;"Médecins généralistes à expertise particulière (MEP)";"90";"1256"
2020;"Médecins généralistes à expertise particulière (MEP)";"27";"1959"
2020;"Médecins généralistes à expertise particulière (MEP)";"61";"1329"
2020;"Médecins généralistes à expertise particulière (MEP)";"59";"1196"
2020;"Médecins généralistes à expertise particulière (MEP)";"60";"1319"
2020;"Médecins généralistes à expertise particulière (MEP)";"80";"1342"
2020;"Médecins généralistes à expertise particulière (MEP)";"67";"1254"
2020;"Médecins généralistes à expertise particulière (MEP)";"49";"1323"
2020;"Médecins généralistes à expertise particulière (MEP)";"56";"1238"
2020;"Médecins généralistes à expertise particulière (MEP)";"16";"1453"
2020;"Médecins généralistes à expertise particulière (MEP)";"19";"1624"
2020;"Médecins généralistes à expertise particulière (MEP)";"33";"1156"
2020;"Médecins généralistes à expertise particulière (MEP)";"40";"1071"
2020;"Médecins généralistes à expertise particulière (MEP)";"47";"1915"
2020;"Médecins généralistes à expertise particulière (MEP)";"79";"1503"
2020;"Médecins généralistes à expertise particulière (MEP)";"11";"1110"
2020;"Médecins généralistes à expertise particulière (MEP)";"12";"1051"
2020;"Médecins généralistes à expertise particulière (MEP)";"31";"1179"
2020;"Médecins généralistes à expertise particulière (MEP)";"32";"1025"
2020;"Médecins généralistes à expertise particulière (MEP)";"66";"1534"
2020;"Médecins généralistes à expertise particulière (MEP)";"07";"1215"
2020;"Médecins généralistes à expertise particulière (MEP)";"42";"1412"
2020;"Médecins généralistes à expertise particulière (MEP)";"73";"1202"
2020;"Médecins généralistes à expertise particulière (MEP)";"05";"1218"
2020;"Médecins généralistes à expertise particulière (MEP)";"06";"897"
2020;"Médecins nucléaires";"974";"NS"
2020;"Médecins nucléaires";"95";"2413"
2020;"Médecins nucléaires";"37";"1649"
2020;"Médecins nucléaires";"25";"NS"
2020;"Médecins nucléaires";"39";"0"
2020;"Médecins nucléaires";"70";"NS"
2020;"Médecins nucléaires";"60";"NS"
2020;"Médecins nucléaires";"62";"2052"
2020;"Médecins nucléaires";"10";"NS"
2020;"Médecins nucléaires";"67";"NS"
2020;"Médecins nucléaires";"44";"2074"
2020;"Médecins nucléaires";"35";"NS"
2020;"Médecins nucléaires";"56";"NS"
2020;"Médecins nucléaires";"16";"NS"
2020;"Médecins nucléaires";"19";"NS"
2020;"Médecins nucléaires";"23";"0"
2020;"Médecins nucléaires";"40";"NS"
2020;"Médecins nucléaires";"79";"NS"
2020;"Médecins nucléaires";"86";"NS"
2020;"Médecins nucléaires";"09";"0"
2020;"Médecins nucléaires";"11";"0"
2020;"Médecins nucléaires";"34";"2943"
2020;"Médecins nucléaires";"46";"0"
2020;"Médecins nucléaires";"48";"0"
2020;"Médecins nucléaires";"65";"NS"
2020;"Médecins nucléaires";"81";"NS"
2020;"Médecins nucléaires";"01";"NS"
2020;"Médecins nucléaires";"03";"NS"
2020;"Médecins nucléaires";"15";"NS"
2020;"Médecins nucléaires";"26";"NS"
2020;"Médecins nucléaires";"42";"3259"
2020;"Médecins nucléaires";"43";"0"
2020;"Médecins nucléaires";"74";"1204"
2020;"Médecins nucléaires";"04";"0"
2020;"Médecins pathologistes";"971";"NS"
2020;"Médecins pathologistes";"77";"11545"
2020;"Médecins pathologistes";"78";"7354"
2020;"Médecins pathologistes";"91";"9803"
2020;"Médecins pathologistes";"95";"NS"
2020;"Médecins pathologistes";"18";"NS"
2020;"Médecins pathologistes";"41";"0"
2020;"Médecins pathologistes";"45";"NS"
2020;"Médecins pathologistes";"21";"11096"
2020;"Médecins pathologistes";"25";"8543"
2020;"Médecins pathologistes";"58";"NS"
2020;"Médecins pathologistes";"89";"NS"
2020;"Médecins pathologistes";"90";"NS"
2020;"Médecins pathologistes";"14";"10294"
2020;"Médecins pathologistes";"27";"NS"
2020;"Médecins pathologistes";"61";"NS"
2020;"Médecins pathologistes";"62";"12600"
2020;"Médecins pathologistes";"52";"0"
2020;"Médecins pathologistes";"55";"0"
2020;"Médecins pathologistes";"57";"7926"
2020;"Médecins pathologistes";"68";"10733"
2020;"Médecins pathologistes";"88";"NS"
2020;"Médecins pathologistes";"53";"NS"
2020;"Médecins pathologistes";"85";"NS"
2020;"Médecins pathologistes";"29";"11323"
2020;"Médecins pathologistes";"35";"9109"
2020;"Médecins pathologistes";"17";"NS"
2020;"Médecins pathologistes";"19";"NS"
2020;"Médecins pathologistes";"33";"13270"
2020;"Médecins pathologistes";"40";"NS"
2020;"Médecins pathologistes";"47";"NS"
2020;"Médecins pathologistes";"87";"6053"
2020;"Médecins pathologistes";"12";"0"
2020;"Médecins pathologistes";"01";"0"
2020;"Médecins pathologistes";"15";"NS"
2020;"Médecins pathologistes";"42";"8483"
2020;"Médecins pathologistes";"74";"11796"
2020;"Médecins pathologistes";"04";"NS"
2020;"Médecins pathologistes";"05";"NS"
2020;"Médecins pathologistes";"06";"6948"
2020;"Médecins pathologistes";"83";"7814"
2020;"Médecins pathologistes";"2A";"NS"
2020;"Médecins vasculaires";"972";"NS"
2020;"Médecins vasculaires";"973";"0"
2020;"Médecins vasculaires";"78";"1361"
2020;"Médecins vasculaires";"93";"NS"
2020;"Médecins vasculaires";"41";"NS"
2020;"Médecins vasculaires";"21";"1555"
2020;"Médecins vasculaires";"25";"1908"
2020;"Médecins vasculaires";"27";"NS"
2020;"Médecins vasculaires";"50";"NS"
2020;"Médecins vasculaires";"59";"1802"
2020;"Médecins vasculaires";"60";"2035"
2020;"Médecins vasculaires";"80";"NS"
2020;"Médecins vasculaires";"52";"0"
2020;"Médecins vasculaires";"57";"2578"
2020;"Médecins vasculaires";"67";"1664"
2020;"Médecins vasculaires";"68";"1955"
2020;"Médecins vasculaires";"44";"1691"
2020;"Médecins vasculaires";"29";"1736"
2020;"Médecins vasculaires";"33";"1278"
2020;"Médecins vasculaires";"40";"NS"
2020;"Médecins vasculaires";"47";"NS"
2020;"Médecins vasculaires";"79";"NS"
2020;"Médecins vasculaires";"87";"0"
2020;"Médecins vasculaires";"11";"0"
2020;"Médecins vasculaires";"31";"1278"
2020;"Médecins vasculaires";"32";"NS"
2020;"Médecins vasculaires";"48";"0"
2020;"Médecins vasculaires";"82";"0"
2020;"Médecins vasculaires";"15";"NS"
2020;"Médecins vasculaires";"42";"1546"
2020;"Médecins vasculaires";"69";"1730"
2020;"Médecins vasculaires";"04";"0"
2020;"Médecins vasculaires";"05";"0"
2020;"Médecins vasculaires";"06";"1144"
2020;"Médecins vasculaires";"2A";"NS"
2020;"Médecins vasculaires";"2B";"NS"
2020;"Neurologues";"972";"1394"
2020;"Neurologues";"77";"1199"
2020;"Neurologues";"92";"997"
2020;"Neurologues";"93";"1622"
2020;"Neurologues";"36";"NS"
2020;"Neurologues";"45";"1286"
